Order ID,Restaurant Name,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category
ORD615,Marco's Pizza,20-06-2025 18:00,20-06-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,June,Online
ORD616,Domino's,21-06-2025 20:15,21-06-2025 21:00,45,Large,Veg,High,Cash,TRUE,TRUE,June,Offline
ORD617,Papa John's,22-06-2025 18:00,22-06-2025 18:20,20,Medium,Veg,Low,Card,TRUE,TRUE,June,Online
ORD618,Pizza Hut,23-06-2025 19:15,23-06-2025 19:45,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,June,Online
ORD619,Little Caesars,24-06-2025 20:30,24-06-2025 21:10,40,XL,Cheese Burst,High,Card,TRUE,FALSE,June,Online
ORD620,Marco's Pizza,25-06-2025 18:45,25-06-2025 19:05,20,Small,Vegan,Low,Cash,TRUE,FALSE,June,Offline
ORD621,Domino's,26-06-2025 19:00,26-06-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,June,Online
ORD622,Papa John's,27-06-2025 20:00,27-06-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,June,Online
ORD623,Pizza Hut,28-06-2025 18:30,28-06-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,TRUE,June,Online
ORD624,Little Caesars,29-06-2025 19:45,29-06-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,TRUE,June,Online
ORD625,Domino's,15-06-2025 19:20,15-06-2025 19:55,35,Large,Cheese Burst,Medium,Card,TRUE,TRUE,June,Online
ORD626,Pizza Hut,15-06-2025 20:00,15-06-2025 20:30,30,Medium,Veg,Low,Wallet,TRUE,TRUE,June,Online
ORD627,Little Caesars,15-06-2025 20:05,15-06-2025 20:55,50,XL,Non-Veg,High,Cash,TRUE,TRUE,June,Offline
ORD628,Domino's,15-06-2025 21:00,15-06-2025 21:35,35,Large,Cheese Burst,Medium,Card,TRUE,TRUE,June,Online
ORD629,Papa John's,16-06-2025 17:45,16-06-2025 18:10,25,Medium,Gluten-Free,Low,UPI,FALSE,FALSE,June,Online
ORD630,Pizza Hut,16-06-2025 18:30,16-06-2025 19:10,40,Large,Stuffed Crust,Medium,Wallet,TRUE,FALSE,June,Online
ORD631,Domino's,16-06-2025 19:00,16-06-2025 19:35,35,Medium,Veg,Medium,Hut Points,TRUE,FALSE,June,Offline
ORD632,Pizza Hut,16-06-2025 20:15,16-06-2025 21:00,45,Large,Cheese Burst,High,Card,TRUE,FALSE,June,Online
ORD633,Domino's,16-06-2025 21:10,16-06-2025 21:40,30,Large,Cheese Burst,Medium,Cash,TRUE,FALSE,June,Offline
ORD634,Little Caesars,17-06-2025 18:10,17-06-2025 18:50,40,XL,Sicilian,High,UPI,TRUE,FALSE,June,Online
ORD635,Marco's Pizza,17-06-2025 19:15,17-06-2025 19:40,25,Small,Thai Chicken,Medium,Card,TRUE,FALSE,June,Online
ORD636,Pizza Hut,17-06-2025 20:00,17-06-2025 20:30,30,Medium,Veg,Low,Wallet,TRUE,FALSE,June,Online
ORD637,Papa John's,18-06-2025 17:45,18-06-2025 18:35,50,Large,Non-Veg,High,Card,FALSE,FALSE,June,Online
ORD638,Domino's,18-06-2025 19:05,18-06-2025 19:40,35,Large,Cheese Burst,Medium,UPI,TRUE,FALSE,June,Online
ORD639,Marco's Pizza,18-06-2025 20:00,18-06-2025 20:25,25,Medium,Non-Veg,Low,Wallet,TRUE,FALSE,June,Online
ORD640,Pizza Hut,18-06-2025 21:00,18-06-2025 21:30,30,Medium,Veg,Low,Card,TRUE,FALSE,June,Online
ORD641,Domino's,19-06-2025 18:15,19-06-2025 18:55,40,Large,Cheese Burst,Medium,Cash,TRUE,FALSE,June,Offline
ORD642,Little Caesars,19-06-2025 19:10,19-06-2025 19:55,45,XL,Vegan,High,Wallet,TRUE,FALSE,June,Online
ORD643,Domino's,19-06-2025 20:00,19-06-2025 20:30,30,Large,Cheese Burst,Medium,Card,TRUE,FALSE,June,Online
ORD644,Marco's Pizza,20-06-2025 18:10,20-06-2025 18:40,30,Small,Thai Chicken,Medium,Cash,TRUE,FALSE,June,Offline
ORD645,Pizza Hut,20-06-2025 19:00,20-06-2025 19:30,30,Medium,Stuffed Crust,Medium,Card,TRUE,FALSE,June,Online
ORD646,Domino's,21-07-2025 19:00,21-07-2025 19:50,50,Large,Non-Veg,High,Card,TRUE,FALSE,July,Online
ORD647,Papa John's,22-07-2025 20:00,22-07-2025 20:35,35,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,July,Online
ORD648,Pizza Hut,23-07-2025 18:30,23-07-2025 18:50,20,Small,Vegan,Low,UPI,TRUE,FALSE,July,Online
ORD649,Little Caesars,24-07-2025 19:45,24-07-2025 20:25,40,XL,Cheese Burst,High,Card,TRUE,FALSE,July,Online
ORD650,Marco's Pizza,25-07-2025 18:15,25-07-2025 18:45,30,Medium,Thai Chicken,Medium,UPI,TRUE,FALSE,July,Online
ORD651,Domino's,26-07-2025 19:30,26-07-2025 20:10,40,Large,Sicilian,High,Cash,TRUE,TRUE,July,Offline
ORD652,Papa John's,27-07-2025 20:45,27-07-2025 21:15,30,Medium,Veg,Low,Card,TRUE,TRUE,July,Online
ORD653,Pizza Hut,28-07-2025 18:00,28-07-2025 18:30,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,July,Online
ORD654,Little Caesars,29-07-2025 19:15,29-07-2025 19:55,40,XL,Cheese Burst,High,Card,TRUE,FALSE,July,Online
ORD655,Marco's Pizza,30-07-2025 20:30,30-07-2025 21:00,30,Medium,Vegan,Medium,UPI,TRUE,FALSE,July,Online
ORD656,Domino's,31-07-2025 18:45,31-07-2025 19:25,40,Large,Non-Veg,High,Domino's Cash,TRUE,FALSE,July,Offline
ORD657,Papa John's,01-08-2025 20:00,01-08-2025 20:30,30,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,August,Online
ORD658,Pizza Hut,02-08-2025 18:30,02-08-2025 19:00,30,Small,Vegan,Low,UPI,TRUE,TRUE,August,Online
ORD659,Little Caesars,03-08-2025 19:45,03-08-2025 20:25,40,XL,Stuffed Crust,High,Card,TRUE,TRUE,August,Online
ORD660,Marco's Pizza,04-08-2025 18:00,04-08-2025 18:30,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,August,Online
ORD661,Domino's,05-08-2025 19:15,05-08-2025 19:55,40,Large,Veg,High,Cash,TRUE,FALSE,August,Offline
ORD662,Papa John's,06-08-2025 20:30,06-08-2025 21:00,30,Medium,Veg,Low,Card,TRUE,FALSE,August,Online
ORD663,Pizza Hut,07-08-2025 18:45,07-08-2025 19:15,30,Large,Non-Veg,Medium,Wallet,TRUE,FALSE,August,Online
ORD664,Little Caesars,08-08-2025 20:00,08-08-2025 20:40,40,XL,Cheese Burst,High,Card,TRUE,FALSE,August,Online
ORD665,Marco's Pizza,09-08-2025 18:15,09-08-2025 18:45,30,Small,Vegan,Low,Cash,TRUE,TRUE,August,Offline
ORD666,Domino's,10-08-2025 19:30,10-08-2025 20:10,40,Large,Non-Veg,High,Card,TRUE,TRUE,August,Online
ORD667,Papa John's,11-08-2025 20:45,11-08-2025 21:15,30,Medium,Gluten-Free,Medium,Wallet,TRUE,FALSE,August,Online
ORD668,Pizza Hut,12-08-2025 18:00,12-08-2025 18:30,30,Small,Vegan,Low,UPI,TRUE,FALSE,August,Online
ORD669,Little Caesars,13-08-2025 19:15,13-08-2025 19:55,40,XL,Cheese Burst,High,Card,TRUE,FALSE,August,Online
ORD670,Marco's Pizza,14-08-2025 20:30,14-08-2025 21:00,30,Medium,Non-Veg,Medium,UPI,TRUE,FALSE,August,Online
ORD671,Domino's,15-08-2025 19:00,15-08-2025 19:35,35,Large,Cheese Burst,Medium,Card,TRUE,FALSE,August,Online
ORD672,Pizza Hut,16-08-2025 18:30,16-08-2025 19:10,40,Medium,Veg,High,Wallet,TRUE,TRUE,August,Online
ORD673,Papa John's,17-08-2025 20:00,17-08-2025 20:25,25,Medium,Gluten-Free,Low,UPI,TRUE,TRUE,August,Online
ORD674,Little Caesars,18-08-2025 19:15,18-08-2025 19:55,40,XL,Non-Veg,High,Cash,TRUE,FALSE,August,Offline
ORD675,Marco's Pizza,19-08-2025 18:45,19-08-2025 19:15,30,Medium,Thai Chicken,Medium,Card,TRUE,FALSE,August,Online
ORD676,Domino's,20-08-2025 20:30,20-08-2025 21:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,August,Online
ORD677,Pizza Hut,21-08-2025 19:00,21-08-2025 19:30,30,Medium,Veg,Low,Wallet,TRUE,FALSE,August,Online
ORD678,Papa John's,22-08-2025 18:15,22-08-2025 18:50,35,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,August,Online
ORD679,Little Caesars,23-08-2025 20:00,23-08-2025 20:45,45,XL,Cheese Burst,High,Cash,TRUE,TRUE,August,Offline
ORD680,Marco's Pizza,24-08-2025 19:30,24-08-2025 20:00,30,Medium,Thai Chicken,Medium,UPI,TRUE,TRUE,August,Online
ORD681,Domino's,25-08-2025 18:00,25-08-2025 18:35,35,Large,Non-Veg,Medium,Card,TRUE,FALSE,August,Online
ORD682,Pizza Hut,26-08-2025 19:15,26-08-2025 19:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,August,Online
ORD683,Papa John's,27-08-2025 20:30,27-08-2025 21:00,30,Medium,Gluten-Free,Medium,UPI,TRUE,FALSE,August,Online
ORD684,Little Caesars,28-08-2025 18:45,28-08-2025 19:25,40,XL,Cheese Burst,High,Card,TRUE,FALSE,August,Online
ORD685,Marco's Pizza,29-08-2025 19:00,29-08-2025 19:30,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,August,Offline
ORD686,Domino's,30-08-2025 20:15,30-08-2025 20:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,August,Online
ORD687,Pizza Hut,31-08-2025 18:30,31-08-2025 19:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,August,Online
ORD688,Papa John's,01-09-2025 19:45,01-09-2025 20:15,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,September,Online
ORD689,Little Caesars,02-09-2025 20:00,02-09-2025 20:40,40,XL,Cheese Burst,High,UPI,TRUE,FALSE,September,Online
ORD690,Marco's Pizza,03-09-2025 18:15,03-09-2025 18:45,30,Medium,Thai Chicken,Medium,Card,TRUE,FALSE,September,Online
ORD691,Domino's,04-09-2025 19:30,04-09-2025 20:00,30,Large,Non-Veg,Medium,Cash,TRUE,FALSE,September,Offline
ORD692,Pizza Hut,05-09-2025 20:45,05-09-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,September,Online
ORD693,Papa John's,06-09-2025 18:00,06-09-2025 18:30,30,Medium,Gluten-Free,Medium,UPI,TRUE,TRUE,September,Online
ORD694,Little Caesars,07-09-2025 19:15,07-09-2025 19:55,40,XL,Cheese Burst,High,Card,TRUE,TRUE,September,Online
ORD695,Marco's Pizza,08-09-2025 20:30,08-09-2025 21:00,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,September,Offline
ORD696,Domino's,09-09-2025 18:45,09-09-2025 19:15,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,September,Online
ORD697,Pizza Hut,10-09-2025 19:00,10-09-2025 19:30,30,Medium,Veg,Low,Wallet,TRUE,FALSE,September,Online
ORD698,Papa John's,11-09-2025 20:15,11-09-2025 20:45,30,Medium,Gluten-Free,Medium,UPI,TRUE,FALSE,September,Online
ORD699,Little Caesars,12-09-2025 19:30,12-09-2025 20:00,30,XL,Cheese Burst,High,Card,TRUE,FALSE,September,Online
ORD700,Marco's Pizza,13-09-2025 18:45,13-09-2025 19:15,30,Medium,Thai Chicken,Medium,Cash,TRUE,TRUE,September,Offline
ORD701,Domino's,14-09-2025 20:00,14-09-2025 20:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,September,Online
ORD702,Pizza Hut,15-09-2025 19:15,15-09-2025 19:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,September,Online
ORD703,Papa John's,16-09-2025 20:30,16-09-2025 21:00,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,September,Online
ORD704,Little Caesars,17-09-2025 19:45,17-09-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,September,Online
ORD705,Marco's Pizza,18-09-2025 18:00,18-09-2025 18:30,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,September,Offline
ORD706,Domino's,19-09-2025 20:15,19-09-2025 20:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,September,Online
ORD707,Pizza Hut,20-09-2025 19:30,20-09-2025 20:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,September,Online
ORD708,Papa John's,21-09-2025 20:45,21-09-2025 21:15,30,Medium,Gluten-Free,Medium,Card,TRUE,TRUE,September,Online
ORD709,Little Caesars,22-09-2025 19:00,22-09-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,September,Online
ORD710,Marco's Pizza,23-09-2025 18:15,23-09-2025 18:45,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,September,Offline
ORD711,Domino's,24-09-2025 19:30,24-09-2025 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,September,Online
ORD712,Pizza Hut,25-09-2025 20:45,25-09-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,September,Online
ORD713,Papa John's,26-09-2025 18:00,26-09-2025 18:30,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,September,Online
ORD714,Little Caesars,27-09-2025 19:15,27-09-2025 19:45,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,September,Online
ORD715,Marco's Pizza,28-09-2025 20:30,28-09-2025 21:00,30,Medium,Thai Chicken,Medium,Cash,TRUE,TRUE,September,Offline
ORD716,Domino's,29-09-2025 19:00,29-09-2025 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,September,Online
ORD717,Pizza Hut,30-09-2025 20:15,30-09-2025 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,September,Online
ORD718,Papa John's,01-10-2025 18:30,01-10-2025 19:00,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,October,Online
ORD719,Little Caesars,02-10-2025 19:45,02-10-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,October,Online
ORD720,Marco's Pizza,03-10-2025 18:00,03-10-2025 18:30,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,October,Offline
ORD721,Domino's,04-10-2025 19:15,04-10-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,October,Online
ORD722,Pizza Hut,05-10-2025 20:30,05-10-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,October,Online
ORD723,Papa John's,06-10-2025 18:45,06-10-2025 19:15,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,October,Online
ORD724,Little Caesars,07-10-2025 19:00,07-10-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,October,Online
ORD725,Marco's Pizza,08-10-2025 20:15,08-10-2025 20:45,30,Medium,Thai Chicken,Medium,UPI,TRUE,FALSE,October,Online
ORD726,Papa John's,09-10-2025 20:30,09-10-2025 21:00,30,Medium,Gluten-Free,Medium,UPI,TRUE,FALSE,October,Online
ORD727,Little Caesars,10-10-2025 19:45,10-10-2025 20:15,30,XL,Cheese Burst,High,Card,TRUE,FALSE,October,Online
ORD728,Marco's Pizza,11-10-2025 18:00,11-10-2025 18:30,30,Medium,Thai Chicken,Medium,Cash,TRUE,TRUE,October,Offline
ORD729,Domino's,12-10-2025 19:15,12-10-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,October,Online
ORD730,Pizza Hut,13-10-2025 20:30,13-10-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,October,Online
ORD731,Papa John's,14-10-2025 18:45,14-10-2025 19:15,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,October,Online
ORD732,Little Caesars,15-10-2025 19:00,15-10-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,October,Online
ORD733,Marco's Pizza,16-10-2025 20:15,16-10-2025 20:45,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,October,Offline
ORD734,Domino's,17-10-2025 19:30,17-10-2025 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,October,Online
ORD735,Pizza Hut,18-10-2025 20:45,18-10-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,TRUE,October,Online
ORD736,Papa John's,19-10-2025 18:00,19-10-2025 18:30,30,Medium,Gluten-Free,Medium,Card,TRUE,TRUE,October,Online
ORD737,Little Caesars,20-10-2025 19:15,20-10-2025 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,October,Online
ORD738,Marco's Pizza,21-10-2025 20:30,21-10-2025 21:00,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,October,Offline
ORD739,Domino's,22-10-2025 19:00,22-10-2025 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,October,Online
ORD740,Pizza Hut,23-10-2025 20:15,23-10-2025 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,October,Online
ORD741,Papa John's,24-10-2025 18:30,24-10-2025 19:00,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,October,Online
ORD742,Little Caesars,25-10-2025 19:45,25-10-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,October,Online
ORD743,Marco's Pizza,26-10-2025 18:00,26-10-2025 18:30,30,Medium,Thai Chicken,Medium,Cash,TRUE,TRUE,October,Offline
ORD744,Domino's,27-10-2025 19:15,27-10-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,October,Online
ORD745,Pizza Hut,28-10-2025 20:30,28-10-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,October,Online
ORD746,Papa John's,29-10-2025 18:45,29-10-2025 19:15,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,October,Online
ORD747,Little Caesars,30-10-2025 19:00,30-10-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,October,Online
ORD748,Marco's Pizza,31-10-2025 20:15,31-10-2025 20:45,30,Medium,Thai Chicken,Medium,Cash,TRUE,FALSE,October,Offline
ORD749,Domino's,01-11-2025 19:30,01-11-2025 20:00,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,November,Online
ORD750,Pizza Hut,02-11-2025 20:45,02-11-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,TRUE,November,Online
ORD751,Papa John's,03-11-2025 18:00,03-11-2025 18:30,30,Medium,Gluten-Free,Medium,Card,TRUE,FALSE,November,Online
ORD752,Little Caesars,04-11-2025 19:15,04-11-2025 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,November,Online
ORD753,Marco's Pizza,05-11-2025 20:30,05-11-2025 21:00,30,Medium,Thai Chicken,Medium,UPI,TRUE,FALSE,November,Online
ORD754,Papa John's,06-11-2025 18:45,06-11-2025 19:15,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,November,Online
ORD755,Little Caesars,07-11-2025 19:00,07-11-2025 19:30,30,XL,Cheese Burst,High,Card,TRUE,FALSE,November,Online
ORD756,Marco's Pizza,08-11-2025 20:15,08-11-2025 20:45,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,November,Offline
ORD757,Domino's,09-11-2025 19:30,09-11-2025 20:00,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,November,Online
ORD758,Pizza Hut,10-11-2025 20:45,10-11-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,November,Online
ORD759,Papa John's,11-11-2025 18:00,11-11-2025 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,November,Online
ORD760,Little Caesars,12-11-2025 19:15,12-11-2025 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,November,Online
ORD761,Marco's Pizza,13-11-2025 20:30,13-11-2025 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,November,Offline
ORD762,Domino's,14-11-2025 19:00,14-11-2025 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,November,Online
ORD763,Pizza Hut,15-11-2025 20:15,15-11-2025 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,November,Online
ORD764,Papa John's,16-11-2025 18:30,16-11-2025 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,November,Online
ORD765,Little Caesars,17-11-2025 19:45,17-11-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,November,Online
ORD766,Marco's Pizza,18-11-2025 20:00,18-11-2025 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,November,Offline
ORD767,Domino's,19-11-2025 19:15,19-11-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,November,Online
ORD768,Pizza Hut,20-11-2025 20:30,20-11-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,FALSE,November,Online
ORD769,Papa John's,21-11-2025 18:45,21-11-2025 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,November,Online
ORD770,Little Caesars,22-11-2025 19:00,22-11-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,November,Online
ORD771,Marco's Pizza,23-11-2025 20:15,23-11-2025 20:45,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,November,Offline
ORD772,Domino's,24-11-2025 19:30,24-11-2025 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,November,Online
ORD773,Pizza Hut,25-11-2025 20:45,25-11-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,November,Online
ORD774,Papa John's,26-11-2025 18:00,26-11-2025 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,November,Online
ORD775,Little Caesars,27-11-2025 19:15,27-11-2025 19:45,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,November,Online
ORD776,Marco's Pizza,28-11-2025 20:30,28-11-2025 21:00,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,November,Offline
ORD777,Domino's,29-11-2025 19:00,29-11-2025 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,November,Online
ORD778,Pizza Hut,30-11-2025 20:15,30-11-2025 20:45,30,Medium,Veg,Low,Wallet,TRUE,TRUE,November,Online
ORD779,Papa John's,01-12-2025 18:30,01-12-2025 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,December,Online
ORD780,Little Caesars,02-12-2025 19:45,02-12-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,December,Online
ORD781,Marco's Pizza,03-12-2025 20:00,03-12-2025 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD782,Papa John's,04-12-2025 18:15,04-12-2025 18:45,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,December,Online
ORD783,Little Caesars,05-12-2025 19:30,05-12-2025 20:00,30,XL,Cheese Burst,High,Card,TRUE,FALSE,December,Online
ORD784,Marco's Pizza,06-12-2025 20:45,06-12-2025 21:15,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,December,Offline
ORD785,Domino's,07-12-2025 19:00,07-12-2025 19:30,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,December,Online
ORD786,Pizza Hut,08-12-2025 20:15,08-12-2025 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,December,Online
ORD787,Papa John's,09-12-2025 18:30,09-12-2025 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,December,Online
ORD788,Little Caesars,10-12-2025 19:45,10-12-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,December,Online
ORD789,Marco's Pizza,11-12-2025 20:00,11-12-2025 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD790,Domino's,12-12-2025 19:15,12-12-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,December,Online
ORD791,Pizza Hut,13-12-2025 20:30,13-12-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,December,Online
ORD792,Papa John's,14-12-2025 18:45,14-12-2025 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,TRUE,December,Online
ORD793,Little Caesars,15-12-2025 19:00,15-12-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,December,Online
ORD794,Marco's Pizza,16-12-2025 20:15,16-12-2025 20:45,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD795,Domino's,17-12-2025 19:30,17-12-2025 20:00,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,December,Online
ORD796,Pizza Hut,18-12-2025 20:45,18-12-2025 21:15,30,Medium,Veg,Low,Wallet,TRUE,FALSE,December,Online
ORD797,Papa John's,19-12-2025 18:00,19-12-2025 18:30,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,December,Online
ORD798,Little Caesars,20-12-2025 19:15,20-12-2025 19:45,30,XL,Cheese Burst,High,UPI,TRUE,TRUE,December,Online
ORD799,Marco's Pizza,21-12-2025 20:30,21-12-2025 21:00,30,Medium,Margarita,Medium,Cash,TRUE,TRUE,December,Offline
ORD800,Domino's,22-12-2025 19:00,22-12-2025 19:30,30,Large,Sicilian,Medium,UPI,TRUE,FALSE,December,Online
ORD801,Pizza Hut,23-12-2025 20:15,23-12-2025 20:45,30,Medium,Veg,Low,Wallet,TRUE,FALSE,December,Online
ORD802,Papa John's,24-12-2025 18:30,24-12-2025 19:00,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,December,Online
ORD803,Little Caesars,25-12-2025 19:45,25-12-2025 20:15,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,December,Online
ORD804,Marco's Pizza,26-12-2025 20:00,26-12-2025 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD805,Domino's,27-12-2025 19:15,27-12-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,December,Online
ORD806,Pizza Hut,28-12-2025 20:30,28-12-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,December,Online
ORD807,Papa John's,29-12-2025 18:45,29-12-2025 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,December,Online
ORD808,Little Caesars,30-12-2025 19:00,30-12-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,December,Online
ORD809,Marco's Pizza,31-12-2025 20:15,31-12-2025 20:45,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD810,Papa John's,24-12-2025 18:30,24-12-2025 19:00,30,Medium,BBQ Chicken,Medium,UPI,TRUE,FALSE,December,Online
ORD811,Little Caesars,25-12-2025 19:45,25-12-2025 20:15,30,XL,Cheese Burst,High,Card,TRUE,FALSE,December,Online
ORD812,Marco's Pizza,26-12-2025 20:00,26-12-2025 20:30,30,Medium,Margarita,Medium,Cash,TRUE,FALSE,December,Offline
ORD813,Domino's,27-12-2025 19:15,27-12-2025 19:45,30,Large,Sicilian,Medium,UPI,TRUE,TRUE,December,Online
ORD814,Pizza Hut,28-12-2025 20:30,28-12-2025 21:00,30,Medium,Veg,Low,Wallet,TRUE,TRUE,December,Online
ORD815,Papa John's,29-12-2025 18:45,29-12-2025 19:15,30,Medium,BBQ Chicken,Medium,Card,TRUE,FALSE,December,Online
ORD816,Little Caesars,30-12-2025 19:00,30-12-2025 19:30,30,XL,Cheese Burst,High,UPI,TRUE,FALSE,December,Online
